Título;Provincia;Fecha publicación;Descripción;ProvinciaAlternativa;FuenteContenido;ID Localidad;Localidad;Latitud;Longitud;Código localidad;Identificador;actualizacion de metadatos;Enlace al contenido;Posicion
FISIOTERAPEUTAS, EN GENERAL;Burgos;2026-07-17;"<p>PUESTO SOLICITADO: Fisioterapeuta.
LOCALIDAD: Burgos.
SE OFRECE:
. Contrato indefinido
. Jornada 16 h/semana</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=381801'>Oficina Virtual</a></p>";;ECYL;1179297447246;Burgos;42.3408235575;-3.70205869083;09;1285664158717;2026-07-27;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285664158717/Empleo;42.3408235575, -3.70205869083
ENFERMEROS DE CUIDADOS GENERALES;Burgos;2026-07-17;<p>Oferta de Empleo de ENFERMERO/A para Residencia de Mayores en Villarcayo (Burgos). Necesaria titulación de Grado o Diplomatura. Se ofrece Contrato Indefinido a Jornada Completa.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390489'>Oficina Virtual</a></p>;;ECYL;1179297735539;Villarcayo de Merindad de Castilla La Vieja;42.939262;-3.573877;09;1285664127296;2026-07-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285664127296/Empleo;42.939262, -3.573877
AUXILIARES DE ENFERMERÍA;Burgos;2026-07-17;<p>Se precisa auxiliar de enfermería o gerontologo para centro de dia en Burgos. Contrato de un año de duración, con posibilidad de convertirlo en indefinido. Jornada completa de lunes a viernes, excepto festivos. Salario según convenio. Función: atención a los usuarios durante su estancia en nuestro centro terapéutico de día, en su higiene, alimentación. Apoyo a fisioterapia y terapia ocupacional, posibilidad de transporte de los usuarios a domicilio. Se valorará el carnet de conducir, apoyo en cocina y limpieza.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390442'>Oficina Virtual</a></p>;;ECYL;1179297447246;Burgos;42.3408235575;-3.70205869083;09;1285663973548;2026-07-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663973548/Empleo;42.3408235575, -3.70205869083
ENFERMEROS DE CUIDADOS GENERALES;Burgos;2026-07-17;"<p>Contrato indefinido, jornada completa.
Residencia Río Arlanza, en Salas de los Infantes.
Enviar CV a personas@aspaniasburgos.com (Asunto: Enfermería_S) o tfno. 947380897</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390439'>Oficina Virtual</a></p>";;ECYL;1179297614054;Salas de los Infantes;42.023308;-3.286461;09;1285663973576;2026-07-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663973576/Empleo;42.023308, -3.286461
TERAPEUTAS OCUPACIONALES;León;2026-07-17;"<p>Oferta 15638 de terapeuta ocupacional para residencia de mayores en Villar de Mazarife (Chozas de Abajo)
Contrato temporal, jornada parcial
Interesadas/os ponerse en contacto con la oficina de empleo Serna.Tf.987215200</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390454'>Oficina Virtual</a></p>";;ECYL;1179297832581;Chozas de Abajo;42.50797;-5.686555;24;1285663973670;2026-07-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663973670/Empleo;42.50797, -5.686555
AUXILIARES DE ENFERMERÍA DE GERIATRÍA;León;2026-07-17;"<p>Oferta 15630: Gerocultor/Auxiliar de enfermería para Residencia de Mayores en Chozas de Abajo.
Contrato indefinido.
Interesados/as llamar a la Oficina de Empleo Serna al tlfno 987215200</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390446'>Oficina Virtual</a></p>";;ECYL;1179297832581;Chozas de Abajo;42.50797;-5.686555;24;1285663973698;2026-07-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663973698/Empleo;42.50797, -5.686555
PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL;León;2026-07-17;"<p>Oferta 15631 de limpiador/a para residencia de mayores en Vegaquemada
Contrato temporal, jornada completa
Interesadas/os ponerse en contacto co la oficina de empleo Serna.Tf.987215200</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390447'>Oficina Virtual</a></p>";;ECYL;1179298002983;Vegaquemada;42.818714;-5.3321457;24;1285663973726;2026-07-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663973726/Empleo;42.818714, -5.3321457
ALBAÑILES;Zamora;2026-07-17;"<p>Oferta Núm. 15628 ALBAÑIL OFICIAL DE 1ª para empresa de Zamora.
Los interesados/as deben enviar su CV a (ecyldoctorfleming.ofertas@jcyl.es) indicando en el asunto el Núm. de la oferta.
FUNCIONES: Las propias de la ocupación.
CONDICIONES: Contrato indefinido a jornada completa.
REQUISITOS: Acreditación de la Formación en PRL.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390444'>Oficina Virtual</a></p>";;ECYL;1179469491795;Zamora;41.507324;-5.745313;49;1285663974168;2026-08-18;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663974168/Empleo;41.507324, -5.745313
CUIDADORES DE PERSONAS CON DISCAPACIDAD Y/O DEPENDENCIA, EN INSTITUCIONES;Burgos;2026-07-16;"<p>Jornada completa, turnos mañana , tarde y noche.
Llamar al 947380897 o de manera presencial en Residencia Río Arlanza ( Salas de los Infantes).</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390357'>Oficina Virtual</a></p>";;ECYL;1179297614054;Salas de los Infantes;42.023308;-3.286461;09;1285663630132;2026-07-16;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663630132/Empleo;42.023308, -3.286461
TERAPEUTAS OCUPACIONALES;Burgos;2026-07-16;"<p>TERAPEUTA OCUPACIONAL PARA RESIDENCIA VIRGEN DE LAS VIÑAS EN ARANDA DE DUERO(BURGOS).
CONTRATO LABORAL TEMPORAL A JORNADA COMPLETA CON UNA DURACIÓN DE 10 MESES.
TITULACIÓN ACADÉMICA: DIPLOMATURA O GRADO EN TERAPIA OCUPACIONAL.
CONTACTAR CON NOEMÍ MARTÍNEZ RODRIGUEZ DESDE 22/07/2026 DE 09:00 A 16:00 H. al tfno 947 546274 - 947 546030 ó nmartinez@vitaliaplus.es
CONTACTAR CON OFICINA DE EMPLEO DE ARANDA DE DUERO al tfno 947 244280 ext.820922 ó ecylaranda@jcyl.es
REFERENCIA: OFERTA 08/2026/009547</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=384363'>Oficina Virtual</a></p>";;ECYL;1179297429124;Aranda de Duero;41.67027;-3.68877;09;1285663548075;2026-07-16;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663548075/Empleo;41.67027, -3.68877
AUXILIARES DE ENFERMERÍA;Burgos;2026-07-16;<p>OFERTA TECNICO DE ATENCION DIRECTA (AUXILIAR DE ENFERMERIA) PARA RESIDENCIA DE MAYORES (CORTES) GTSS. OFRECEN CONTRATO SUSTITUCION POR VACACIONES. TITULO DE ATENCION A PERSONALAS EN SITUACION DE DEPENDENCIA/TECNICO DE ATENCION SOCIOSANITARIA/TECNICO EN CUIDADOS AUXILIARES DE ENFERMERIA O EQUIVALENTE. IMPRESCINDIBLE TITULO. SI REUNE UN PERFIL Y ESTÁ INTERESADO DEBE ENVIAR UN MAIL A ecyljuandepadilla.ofertas@jcyl.es (REF 11722-TAD CORTES) INDICANDO SU NOMBRE, APELLIDOS Y NUMERO DNI/NIE. SOLO SE ATENDERÁN LAS CANDIDATURAS DE LAS PERSONAS QUE REUNIENDO EL PERFIL ESTEN INSCRITAS EN UNA OFICINA DE EMPLEO.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=386538'>Oficina Virtual</a></p>;;ECYL;1179297447246;Burgos;42.3408235575;-3.70205869083;09;1285663666487;2026-08-14;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663666487/Empleo;42.3408235575, -3.70205869083
ENFERMEROS ESPECIALISTAS EN ENFERMERÍA GERIÁTRICA;Zamora;2026-07-16;"<p>Oferta Núm. 15596 ENFERMERO/A para Centro Residencial de Almeida de Sayago (Zamora).
Los interesados/as deben enviar su CV a (ecyldoctorfleming.ofertas@jcyl.es) indicando en el asunto el Núm. de la oferta.
FUNCIONES: Atención a usuarios/as del Centro Residencial.
CONDICIONES: Contrato temporal. Jornada parcial.
REQUISITOS: Titulación de Diplomatura o Grado en Enfermería.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390412'>Oficina Virtual</a></p>";;ECYL;1179469333638;Almeida de Sayago;41.267624;-6.071891;49;1285663784466;2026-08-17;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663784466/Empleo;41.267624, -6.071891
TERAPEUTAS OCUPACIONALES;Burgos;2026-07-15;"<p>TERAPEUTA OCUPACIONAL PARA RESIDENCIA SAN MIGUEL EN FUENTESPINA(BURGOS).
CONTRATO LABORAL INDEFINIDO A JORNADA COMPLETA.
TITULACIÓN ACADÉMICA: DIPLOMATURA O GRADO EN TERAPIA OCUPACIONAL.
CONTACTAR CON JESÚS JAVIER ESCANCIANO AL tfno 947 515914 de 09:00 a 15:00 h. ó jesus@residenciasanmiguel.com.es
CONTACTAR CON OFICINA DE EMPLEO DE ARANDA DE DUERO AL tfno 947 244280 ext.820922 ó ecylaranda@jcyl.es
REFERENCIA: OFERTA 08/2026/015394</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390210'>Oficina Virtual</a></p>";;ECYL;1182753763500;Fuentespina;41.6318849967;-3.68622950121;09;1285663123804;2026-07-15;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663123804/Empleo;41.6318849967, -3.68622950121
CUIDADORES DE PERSONAS CON DISCAPACIDAD Y/O DEPENDENCIA, EN INSTITUCIONES;Burgos;2026-07-15;"<p>GEROCULTORAS PARA RESIDENCIA SAN MIGUEL EN FUENTESPINA (BURGOS).
CONTRATO LABORAL INDEFINIDO A JORNADA COMPLETA MAÑANAS Y TARDES.
NIVEL FORMATIVO: TÉCNICO EN ATENCIÓN A PERSONAS EN SITUACIÓN DE DEPENDENCIA (TAPSD). TÉCNICO EN CUIDADOS AUXILIARES DE ENFERMERÍA (TCAE). CERTIFICADO DE PROFESIONALIDAD DE ATENCIÓN SOCIOSANITARIA A PERSONAS DEPENDIENTES EN INSTITUCIONES SOCIALES O HABILITACIÓN CORRESPONDIENTE.
CONTACTAR CON JESÚS JAVIER ESCANCIANO AL tfno 947 515914 ó jesus@residenciasanmiguel.com.es
CONTACTAR CON OFICINA DE EMPLEO DE ARANDA AL tfno 947 244280 ext.820922 ó ecylaranda@jcyl.es
REFERENCIA: OFERTA 08/2026/015367</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390183'>Oficina Virtual</a></p>";;ECYL;1182753763500;Fuentespina;41.6318849967;-3.68622950121;09;1285663123683;2026-07-15;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663123683/Empleo;41.6318849967, -3.68622950121
FISIOTERAPEUTAS, EN GENERAL;Burgos;2026-07-15;"<p>FISIOTERAPEUTA PARA RESIDENCIA SAN MIGUEL EN FUENTESPINA(BURGOS).
CONTRATO LABORAL INDEFINIDO A JORNADA PARCIAL.
TITULACIÓN ACADÉMICA: DIPLOMATURA O GRADO EN FISIOTERAPIA.
CONTACTAR CON JESÚS JAVIER ESCANCIANO AL tfno 947 515914 de 09:00 a 15:00 h. ó jesus@residenciasanmiguel.com.es
CONTACTAR CO OFICINA DE EMPLEO DE ARANDA DE DUERO AL tfno 947 244280 ext 820922 ó ecylaranda@jcyl.es
REFERENCIA: OFERTA 08/2026/015386</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390202'>Oficina Virtual</a></p>";;ECYL;1182753763500;Fuentespina;41.6318849967;-3.68622950121;09;1285663123776;2026-07-15;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663123776/Empleo;41.6318849967, -3.68622950121
ASISTENTES DOMICILIARIOS;León;2026-07-15;"<p>Oferta 15442 de auxiliar ayuda a domicilio para Chozas de Abajo
Contrato indefinido, jornada completa
Funciones de atención domiciliaria a personas con dificultades de autonomía y/o diversidad funcional: acompañamiento en domicilio, asistencia personal, ayuda en las tareas domésticas.
Los servicios son para los pueblos de Banuncias y Mozóndiga.
Horario partido de Lunes a Sábado. Jornada completa
Es imprescindible disponer de coche, ya que el trabajo puede requerir desplazamientos.
Interesadas/os ponerse en contacto con la oficina de empleo Serna.Tf.987215200</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390258'>Oficina Virtual</a></p>";;ECYL;1179297832581;Chozas de Abajo;42.50797;-5.686555;24;1285663192909;2026-07-15;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663192909/Empleo;42.50797, -5.686555
General & Hygienist Dentist and Periodontal Assitant(Países Bajos);Otra;2026-07-15;"<p><strong>Dental Hygienist</strong></p>
<p><span style='text-decoration: underline;'>Requirements:</span></p>
<ul>
<li>A diploma in Oral Health Care / Dental Hygiene</li>
<li>Minimum B1 level English and willing to learn the Dutch language</li>
<li>A completed Hepatitis B titer test</li>
<li>A valid X-ray certificate</li>
</ul>
<p><strong>General Dentist</strong></p>
<p><span style='text-decoration: underline;'>Requirements:</span></p>
<ul>
<li style='text-align: justify;'>Completed a relevant study in the sector Health-technical professions at WO/Master&rsquo;s degree</li>
<li style='text-align: justify;'>Minimum B1 level English and willing to learn the Dutch language</li>
<li style='text-align: justify;'>Minimum 3 months&rsquo; work experience as a dentist</li>
<li style='text-align: justify;'>Driving licence: catergory B</li>
</ul>
<p style='text-align: justify;'> </p>
<p style='text-align: justify;'><strong>Periodontal Prevention Assistant</strong></p>
<p style='text-align: justify;'><span style='text-decoration: underline;'>Requirements:</span></p>
<ul>
<li style='text-align: justify;'>Relevant dental education as a prevention assistant or periodontal prevention assistant;</li>
<li style='text-align: justify;'>A valid certificate or diploma allowing you to work independently within your scope of practice;</li>
<li style='text-align: justify;'>Minimum B1 level English and willing to learn the Dutch language;</li>
<li style='text-align: justify;'>Experience as a prevention assistant is preferred, but motivated starters with the right qualifications are also welcome to apply</li>
</ul>
<p style='text-align: justify;'>How to apply:</p>
<p style='text-align: justify;'>Send an email to: <a href='mailto:melvin.zalmijn@uwv.nl'>melvin.zalmijn@uwv.nl</a> con copia a <a href='mailto:eures.franciasuizabenelux@sepe.es'>eures.franciasuizabenelux@sepe.es </a> quoting the name of the vacancy</p>
<p style='text-align: justify;'> </p><p><strong>Información obtenida de: </strong>EURES. <a href='http://www.sepe.es/redEURES' target='_blank'>http://www.sepe.es/redEURES</a></p><p><strong>Enlaces relacionados:</strong><ul><li><a href='https://www.sepe.es/HomeSepe/encontrar-trabajo/empleo-europa/Ofertas-empleo-destacadas-informacion-paises/empleo-holanda.html' target='_blank'>Ofertas en Países Bajos</a></li><li><a href='https://servicios3.jcyl.es/enbo/siau/contenido/VDVRMVVocFRpMWJiTE8rek94Ym5PVEN1M0FmbjVQdXBDV2ZxbVFLeXNjQT0%3D' target='_blank'>Periodontal Prevention Assistant</a></li><li><a href='https://servicios3.jcyl.es/enbo/siau/contenido/K1ZIZ1I1bVQ1NkpnVTFydU9SZktKblBpT3hjYmhuNjVMTkhOUHlNVTV1Zz0%3D' target='_blank'>General Dentist</a></li><li><a href='https://servicios3.jcyl.es/enbo/siau/contenido/bUxsUSs2MmpmZlhhcTlxci9lV0xOWjZBMHd1SjZBNDljbEFYelc4c2dqUT0%3D' target='_blank'>Dental Hygienist</a></li></ul></p><p>Información procedente de: <a href='https://servicios3.jcyl.es/enbo/siau/webapp/boletinEmpleoCyL/boletin/Vm9aa3RDeHlLcVJsNGdOdHYxdEU0VE1GUzZQV3FTcEk1WmJYTUFnUmhBTT0%3D/EMPLEO-EURES/146778' target='_blank'><strong>Boletín de Empleo de Castilla y León (Ecyl)</strong>.</a></p>";Europa;Red EURES;;;;;;1285663401841;2026-07-15;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663401841/Empleo;
INGENIEROS EN MECÁNICA, EN GENERAL;Zamora;2026-07-15;"<p>Oferta Núm. 15440 INGENIERO/A MECÁNICO/A para empresa de Corrales del Vino (Zamora).
Los interesados/as deben enviar su CV a (ecyldoctorfleming.ofertas@jcyl.es) indicando en el asunto el Núm. de la oferta.
FUNCIONES: Diseño y revisión de componentes mecánicos. Elaboración de documentación técnica. Validación de equipos. Montaje e instalación.
CONDICIONES: Contrato indefinido a jornada completa. 
REQUISITOS: Titulación Grado en Mecánica o similar.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390256'>Oficina Virtual</a></p>";;ECYL;1179469355997;Corrales del Vino;41.357876;-5.7256117;49;1285663193462;2026-08-14;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663193462/Empleo;41.357876, -5.7256117
PEONES DE LA CONSTRUCCIÓN DE EDIFICIOS;Zamora;2026-07-15;"<p>Oferta Núm. 15459 DOS PEONES DE CONSTRUCCIÓN para empresa de Corrales del Vino (Zamora).
Los interesados/as deben enviar su CV a (ecyldoctorfleming.ofertas@jcyl.es) indicando en el asunto el Núm. de la oferta.
FUNCIONES: Montaje y desmontaje de encofrados, excavación, colocación de adoquín, apoyo a oficiales de obra.
CONDICIONES: Contrato indefinido a jornada completa.
REQUISITOS: Valorable el permiso de circulación.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390275'>Oficina Virtual</a></p>";;ECYL;1179469355997;Corrales del Vino;41.357876;-5.7256117;49;1285663193331;2026-08-14;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663193331/Empleo;41.357876, -5.7256117
EMPLEADOS ADMINISTRATIVOS, EN GENERAL;Zamora;2026-07-15;"<p>Oferta Núm. 15434 ADMINISTRATIVO/A-CONTABLE para empresa de Corrales del Vino (Zamora).
Los interesados/as deben enviar su CV a (ecyldoctorfleming.ofertas@jcyl.es) indicando en el asunto el Núm. de la oferta.
FUNCIONES: Elaboración de informes financieros, Control de gastos e ingresos, Coordinación con entidades financieras, Elaboración de cierres, Registro de facturas....
CONDICIONES: Contrato indefinido a jornada completa.
REQUISITOS: Formación en ADE, Finanzas y Contabilidad, Administración ó similar.</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390250'>Oficina Virtual</a></p>";;ECYL;1179469355997;Corrales del Vino;41.357876;-5.7256117;49;1285663160239;2026-08-14;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285663160239/Empleo;41.357876, -5.7256117
AUXILIARES DE ENFERMERÍA DE GERIATRÍA;León;2026-07-14;"<p>Oferta 15416: Gerocultor/a para Residencia de mayores en Valdefresno. 
Contrato temporal a jornada completa.
Interesados llamar a la Oficina Empleo Serna al tflno 987215200</p><p>Para más información acuda a <a href='http://empleocastillayleon.jcyl.es/oficinavirtual/buscoEmpleoPub.do?srvc=ver&scope=reg&cod=390232'>Oficina Virtual</a></p>";;ECYL;1179297967519;Valdefresno;42.594204;-5.493184;24;1285662949567;2026-07-14;https://empleo.jcyl.es/web/jcyl/Empleo/es/Plantilla100Detalle/1284216458054/OfertasEmpleo/1285662949567/Empleo;42.594204, -5.493184
