CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;Localización
2026;40003861;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;MARQUÉS DE LOZOYA;CALLE;CALLE;LAS ERAS;;S/N;;;;;40;203;4;SEGOVIA;TORRECABALLEROS;TORRECABALLEROS;40160;921401075;921401320;;40003861@educa.jcyl.es;http://ceipmarquesdelozoya.centros.educa.jcyl.es;-4.02479;40.99154;N;N;N;S;S;S;40.99154, -4.02479
2026;40004774;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;NUEVA SEGOVIA;AV.;AVENIDA;GERARDO DIEGO;;S/N;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40006;921445383;921445383;;40004774@educa.jcyl.es;http://ceipnuevasegovia.centros.educa.jcyl.es;-4.10419;40.93346;N;N;N;S;S;N;40.93346, -4.10419
2026;40003411;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;VILLALPANDO;CALLE;CALLE;AGAPITO MARAZUELA;13;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40005;921421183;921421183;;40003411@educa.jcyl.es;http://ceipvillalpando.centros.educa.jcyl.es;-4.11341;40.93928;N;N;N;S;S;N;40.93928, -4.11341
2026;40004932;A;ALTA;1;PÚBLICO;77;CENTRO DE EDUCACIÓN OBLIGATORIA;CEO;EL MIRADOR DE LA SIERRA;CALLE;CALLE;JUAN TABANERA;1;;;;;;40;225;1;SEGOVIA;VILLACASTÍN;VILLACASTÍN;40150;921198426;921198426;;40004932@educa.jcyl.es;http://ceoelmiradordelasierra.centros.educa.jcyl.es;-4.4147;40.77432;N;N;N;S;N;S;40.77432, -4.4147
2026;40005110;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;CENTRO DE ADULTOS DE EL ESPINAR;PZ.;PLAZA;EL ARENAL;;S/N;;;;;40;76;2;SEGOVIA;ESPINAR (EL);ESPINAR (EL);40400;921183106;921183106;;40005110@educa.jcyl.es;http://cepaelespinar.centros.educa.jcyl.es/;-4.24646;40.71855;N;N;N;N;N;N;40.71855, -4.24646
2026;40004798;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;EL DURATÓN;CALLE;CALLE;ALCALÁ GALIANO;11;;;;;;40;40;2;SEGOVIA;CANTALEJO;CANTALEJO;40320;921522018;;;40004798@educa.jcyl.es;http://cepaelduraton.centros.educa.jcyl.es;-3.92756;41.25502;N;N;N;N;N;N;41.25502, -3.92756
2026;40003733;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;ALCÁZAR DE SEGOVIA;CRA.;CARRETERA;DE PALAZUELOS;6;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40004;921424911;921424911;;40003733@educa.jcyl.es;;-4.10218;40.93967;N;N;S;S;S;N;40.93967, -4.10218
2026;40008755;A;ALTA;2;PRIVADO;600;CENTRO PRIVADO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS DE FÚTBOL;CPr DEP;SEPTEMPUBLICA SPORT;CALLE;CALLE;ERAS;4;;;;;;40;195;7;SEGOVIA;SEPÚLVEDA;SEPÚLVEDA;40300;;;;40008755@educa.jcyl.es;;-3.73762;41.30176;N;N;N;N;N;N;41.30176, -3.73762
2026;40004476;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;ALDEBARÁN;CALLE;CALLE;ALFONSO VI;33;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40004;921420941;;;40004476@educa.jcyl.es;;-4.10662;40.94315;N;N;N;N;S;N;40.94315, -4.10662
2026;40008861;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;CAMPANILLA;CALLE;CALLE;MIRAFLORES;12;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40005;921436970;;;40008861@educa.jcyl.es;;-4.11793;40.94092;N;N;N;N;N;N;40.94092, -4.11793
2026;40008809;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;COLORINES;CALLE;CALLE;SEGOVIA;22;;;;;;40;155;4;SEGOVIA;PALAZUELOS DE ERESMA;TABANERA DEL MONTE;40194;679909157;;;40008809@educa.jcyl.es;;-4.06679;40.93647;N;N;N;N;N;N;40.93647, -4.06679
2026;40008810;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;LOS ENANITOS;CALLE;CALLE;LA GRANJA;12;;;;;;40;155;5;SEGOVIA;PALAZUELOS DE ERESMA;PARQUE ROBLEDO;40193;921474017;;;40008810@educa.jcyl.es;;-4.05787;40.90969;N;N;N;N;N;N;40.90969, -4.05787
2026;40008871;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;LOS PITUFOS;CALLE;CALLE;LA RESINA;14;;;;;;40;63;3;SEGOVIA;CUÉLLAR;CUÉLLAR;40200;662509644;;;40008871@educa.jcyl.es;;;;N;N;N;N;N;N;
2026;40008913;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;LUNA LUNERA;CALLE;CALLE;RESINA;3;;;;;;40;63;3;SEGOVIA;CUÉLLAR;CUÉLLAR;40200;687689593;;;40008913@educa.jcyl.es;;-4.31347;41.39924;N;N;N;N;N;N;41.39924, -4.31347
2026;40008780;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;PEQUENAUTAS;CALLE;CALLE;SANTA ISABEL;17;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40004;615728021;;;40008780@educa.jcyl.es;;-4.11395;40.9446;N;N;N;N;N;N;40.9446, -4.11395
2026;40002923;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;PIOLÍN;URB.;URBANIZACION;SAN LUIS;16;;;;;;40;181;2;SEGOVIA;REAL SITIO DE SAN ILDEFONSO;SAN ILDEFONSO O LA GRANJA;40100;921470305;921470305;;40002923@educa.jcyl.es;;-4.0075;40.9092;N;N;N;N;S;N;40.9092, -4.0075
2026;40008551;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;VIRGEN DEL BUSTAR;CALLE;CALLE;HUMILLADERO;12;;;;;;40;43;1;SEGOVIA;CARBONERO EL MAYOR;CARBONERO EL MAYOR;40270;921562235;;;40008551@educa.jcyl.es;;-4.26323;41.1196;N;N;N;N;S;N;41.1196, -4.26323
2026;40008901;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;ESLA-SEGOVIA I;AV.;AVENIDA;PADRE CLARET;3;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40003;;;;40008901@educa.jcyl.es;;-4.11369;40.94607;N;N;N;N;N;N;40.94607, -4.11369
2026;40008639;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;CANTIMPALOS;CALLE;CALLE;ESCUELAS;20;;;;;;40;41;1;SEGOVIA;CANTIMPALOS;CANTIMPALOS;40360;921496239;;;40008639@educa.jcyl.es;;-4.16141;41.07291;N;N;N;N;N;N;41.07291, -4.16141
2026;40008895;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;CESTITOS;CALLE;CALLE;ALFEREZ PROVISIONAL;4;;;;;;40;94;1;SEGOVIA;GARCILLÁN;GARCILLÁN;40120;921491641;;;40008895@educa.jcyl.es;;-4.26448;40.97674;N;N;N;N;N;N;40.97674, -4.26448
2026;40005161;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;NUESTRA SEÑORA DE LA FUENCISLA;CALLE;CALLE;GENERAL SANTIAGO;;S/N;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40005;921422968;;;40005161@educa.jcyl.es;;-4.11203;40.94133;N;N;N;N;S;N;40.94133, -4.11203
2026;40008676;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;OTERO DE HERREROS;CALLE;CALLE;CASTILLEJOS;19;;;;;;40;152;2;SEGOVIA;OTERO DE HERREROS;OTERO DE HERREROS;40422;921483260;921483000;;40008676@educa.jcyl.es;;-4.20828;40.81872;N;N;N;N;N;N;40.81872, -4.20828
2026;40008937;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;SAN ANTONIO;CALLE;CALLE;EXTRAVÍO;2;;;;;;40;146;1;SEGOVIA;NAVAS DE SAN ANTONIO;NAVAS DE SAN ANTONIO;40408;921193029;;;40008937@educa.jcyl.es;;-4.33541;40.75896;N;N;N;N;N;N;40.75896, -4.33541
2026;40008767;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;SAN CRISTÓBAL DE SEGOVIA;CALLE;CALLE;LOS MAESTROS;2;;;;;;40;906;1;SEGOVIA;SAN CRISTÓBAL DE SEGOVIA;SAN CRISTÓBAL DE SEGOVIA;40197;921406174;;;40008767@educa.jcyl.es;;-4.07841;40.95266;N;N;N;N;N;N;40.95266, -4.07841
2026;40008597;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;VILLACASTÍN;CALLE;CALLE;BODEGA;;S/N;;;;;40;225;1;SEGOVIA;VILLACASTÍN;VILLACASTÍN;40150;687869471;;;40008597@educa.jcyl.es;http://www.mirosaeduca.com;-4.41056;40.77872;N;N;N;N;S;N;40.77872, -4.41056
2026;40008381;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA DE MÚSICA DE CARBONERO EL MAYOR;PZ.;PLAZA;DE ESPAÑA;1;;;;;;40;43;1;SEGOVIA;CARBONERO EL MAYOR;CARBONERO EL MAYOR;40000;921560002;921562057;;40008381@educa.jcyl.es;;-4.26598;41.12217;N;N;N;N;N;N;41.12217, -4.26598
2026;40008494;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA DE MÚSICA DE PALAZUELOS DE ERESMA;CALLE;CALLE;REAL;50;;;;;;40;155;1;SEGOVIA;PALAZUELOS DE ERESMA;PALAZUELOS DE ERESMA;40194;921449887;;;40008494@educa.jcyl.es;;-4.06692;40.93917;N;N;N;N;N;N;40.93917, -4.06692
2026;40008457;A;ALTA;1;PÚBLICO;185;ESCUELA DE MUSICA;EM;ESCUELA MUNICIPAL DE MÚSICA DE SAN CRISTÓBAL DE SEGOVIA;CRA.;CARRETERA;DE TRESCASAS;39;;;;;;40;906;1;SEGOVIA;SAN CRISTÓBAL DE SEGOVIA;SAN CRISTÓBAL DE SEGOVIA;40197;921406823;921406823;;40008457@educa.jcyl.es;;-4.0768;40.95184;N;N;N;N;N;N;40.95184, -4.0768
2026;40008469;A;ALTA;1;PÚBLICO;187;ESCUELA DE MUSICA Y DANZA;EMD;ESCUELA DE MÚSICA Y DANZA DE SEGOVIA;CALLE;CALLE;JUDERÍA VIEJA;12;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921466706;921466708;;40008469@educa.jcyl.es;;-4.12459;40.94947;N;N;N;N;N;N;40.94947, -4.12459
2026;40008299;A;ALTA;2;PRIVADO;124;CENTRO AUTORIZADO DEL VIDRIO;ES Vidrio;ESCUELA SUPERIOR DEL VIDRIO DE LA REAL FÁBRICA DE CRISTALES DE LA GRANJA;PS.;PASEO;DEL POCILLO;1;;;;;;40;181;2;SEGOVIA;REAL SITIO DE SAN ILDEFONSO;SAN ILDEFONSO O LA GRANJA;40100;921010700;921010701;;40008299@educa.jcyl.es;;-4.00602;40.9035;N;N;N;N;N;N;40.9035, -4.00602
2026;40004750;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CATALINA DE LANCASTER;CALLE;CALLE;CALVARIO;;S/N;;;;;40;185;11;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;SANTA MARÍA LA REAL DE NIEVA;40440;921594129;921595005;;40004750@educa.jcyl.es;http://iescatalinalancaster.centros.educa.jcyl.es;-4.40024;41.06963;N;N;N;N;N;S;41.06963, -4.40024
2026;40000835;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;CAUCA ROMANA;PZ.;PLAZA;DEL PROFESOR ADOLFO RODRÍGUEZ ARRANZ;1;;;;;;40;57;2;SEGOVIA;COCA;COCA;40480;921586029;;;40000835@educa.jcyl.es;http://iescaucaromana.centros.educa.jcyl.es;-4.52334;41.21619;N;N;N;S;N;S;41.21619, -4.52334
2026;40004257;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;DUQUE DE ALBURQUERQUE;CALLE;CALLE;PALACIO;;S/N;;;;;40;63;3;SEGOVIA;CUÉLLAR;CUÉLLAR;40200;921143302;921143137;;40004257@educa.jcyl.es;http://iesduquedealburquerque.centros.educa.jcyl.es;-4.31908;41.40144;N;N;N;S;N;S;41.40144, -4.31908
2026;40004351;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;EZEQUIEL GONZÁLEZ;PZ.;PLAZA;DEL SALVADOR;1;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921441740;921442005;;40004351@educa.jcyl.es;http://iesezequielgonzalez.centros.educa.jcyl.es;-4.11455;40.94689;N;N;N;S;N;S;40.94689, -4.11455
2026;40000550;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;HOCES DEL DURATÓN;CALLE;CALLE;JACINTO BENAVENTE;14;;;;;;40;40;2;SEGOVIA;CANTALEJO;CANTALEJO;40320;921520283;921520201;;40000550@educa.jcyl.es;http://ieshocesdelduraton.centros.educa.jcyl.es;-3.92579;41.25565;N;N;N;S;N;S;41.25565, -3.92579
2026;40002169;A;ALTA;1;PÚBLICO;42;INSTITUTO DE EDUCACION SECUNDARIA;IES;JAIME GIL DE BIEDMA;CALLE;CALLE;MURILLO;4;;;;;;40;138;2;SEGOVIA;NAVA DE LA ASUNCIÓN;NAVA DE LA ASUNCIÓN;40450;921580127;921580411;;40002169@educa.jcyl.es;http://iesjaimegildebiedma.centros.educa.jcyl.es;-4.48871;41.15194;N;N;N;S;N;S;41.15194, -4.48871
2026;40008561;A;ALTA;1;PÚBLICO;98;CENTRO DOCENTE DE FORMACIÓN MILITAR;A Militar;ACADEMIA DE ARTILLERÍA DE SEGOVIA;CALLE;CALLE;SAN FRANCISCO;25;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921413807;;;40008561@educa.jcyl.es;;-4.11764;40.94623;N;S;N;N;S;N;40.94623, -4.11764
2026;40002881;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;AGAPITO MARAZUELA;CALLE;CALLE;PINTORES Y ESCULTORES COULLAUT VALERA;2;;;;;;40;181;2;SEGOVIA;REAL SITIO DE SAN ILDEFONSO;SAN ILDEFONSO O LA GRANJA;40100;921470302;;;40002881@educa.jcyl.es;http://ceipagapitomarazuela.centros.educa.jcyl.es;-4.01138;40.90339;N;N;N;S;S;N;40.90339, -4.01138
2026;40004907;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA EL PIZARRAL;CALLE;CALLE;PEÑUELAS;6;;;;;;40;185;11;SEGOVIA;SANTA MARÍA LA REAL DE NIEVA;SANTA MARÍA LA REAL DE NIEVA;40440;921594707;921594707;;40004907@educa.jcyl.es;http://craelpizarral.centros.educa.jcyl.es/;-4.40564;41.06892;S;N;N;S;S;S;41.06892, -4.40564
2026;40004841;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ENTRE DOS RÍOS;CALLE;CALLE;CALVO SOTELO;39;;;;;;40;88;1;SEGOVIA;FUENTERREBOLLO;FUENTERREBOLLO;40330;921520935;921520235;;40004841@educa.jcyl.es;http://craentredosrios.centros.educa.jcyl.es;-3.93248;41.29476;S;N;N;S;S;N;41.29476, -3.93248
2026;40004828;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA LAS CAÑADAS;PS.;PASEO;MARQUÉS DE AGUILAFUENTE;29;;;;;;40;4;1;SEGOVIA;AGUILAFUENTE;AGUILAFUENTE;40340;921572202;921572202;;40004828@educa.jcyl.es;http://cralascanadas.centros.educa.jcyl.es;-4.11164;41.22617;S;N;N;S;N;N;41.22617, -4.11164
2026;40002145;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA OBISPO FRAY SEBASTIÁN;CALLE;CALLE;EUSTAQUIO CASADO;;S/N;;;;;40;138;2;SEGOVIA;NAVA DE LA ASUNCIÓN;NAVA DE LA ASUNCIÓN;40450;921580158;921580260;;40002145@educa.jcyl.es;http://craobispofraysebastian.centros.educa.jcyl.es/;-4.48772;41.15764;S;N;N;S;N;N;41.15764, -4.48772
2026;40004831;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA RETAMA;CRA.;CARRETERA;DE CUÉLLAR;;S/N;;;;;40;65;1;SEGOVIA;CHAÑE;CHAÑE;40216;921155919;921155919;;40004831@educa.jcyl.es;http://craretama.centros.educa.jcyl.es;-4.36504;41.31138;S;N;N;S;N;N;41.31138, -4.36504
2026;40003307;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DOMINGO DE SOTO;PZ.;PLAZA;DOCTOR ANDRÉS LAGUNA;6;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921461961;921461992;;40003307@educa.jcyl.es;http://ceipdomingodesoto.centros.educa.jcyl.es;-4.12096;40.95015;N;N;N;S;S;N;40.95015, -4.12096
2026;40005262;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ELENA FORTÚN;CALLE;CALLE;DÁMASO ALONSO;;S/N;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40006;921432174;921432174;;40005262@educa.jcyl.es;http://ceipelenafortun.centros.educa.jcyl.es/sitio/;-4.09207;40.92972;N;N;N;S;S;N;40.92972, -4.09207
2026;40002911;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LA PRADERA;CALLE;CALLE;BARRIO NUEVO;;S/N;;;;;40;181;3;SEGOVIA;REAL SITIO DE SAN ILDEFONSO;VALSAÍN;40109;921471720;921471720;;40002911@educa.jcyl.es;http://ceiplapradera.centros.educa.jcyl.es;-4.0222;40.87514;N;N;N;S;S;N;40.87514, -4.0222
2026;40004981;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LAS CAÑADAS;CALLE;CALLE;LAS POZAS;17;;;;;;40;207;2;SEGOVIA;TRESCASAS;TRESCASAS;40194;921406841;921406841;;40004981@educa.jcyl.es;http://ceiplascanadas.centros.educa.jcyl.es/;-4.03958;40.95642;N;N;N;S;S;N;40.95642, -4.03958
2026;40000549;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LOS ARENALES;CALLE;CALLE;FERIAL;7;;;;;;40;40;2;SEGOVIA;CANTALEJO;CANTALEJO;40320;921520213;921520716;;40000549@educa.jcyl.es;http://ceiplosarenales.centros.educa.jcyl.es;-3.92679;41.25615;N;N;N;S;S;S;41.25615, -3.92679
2026;40002443;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;MARQUÉS DEL ARCO;CALLE;CALLE;DE LOS MAESTROS;2;;;;;;40;906;1;SEGOVIA;SAN CRISTÓBAL DE SEGOVIA;SAN CRISTÓBAL DE SEGOVIA;40194;921406583;921406932;;40002443@educa.jcyl.es;http://ceipmarquesdelarco.centros.educa.jcyl.es;-4.0787;40.95321;N;N;N;S;S;N;40.95321, -4.0787
2026;40004361;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN GIL;CRA.;CARRETERA;DE BAHABÓN;;S/N;;;;;40;63;3;SEGOVIA;CUÉLLAR;CUÉLLAR;40200;921140554;921141640;;40004361@educa.jcyl.es;http://ceipsangil.centros.educa.jcyl.es;-4.31632;41.4068;N;N;N;S;S;S;41.4068, -4.31632
2026;40008433;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN JOSÉ;AV.;AVENIDA;DE LA CONSTITUCIÓN;21;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40005;921426149;921433455;;40008433@educa.jcyl.es;http://ceipsanjose.centros.educa.jcyl.es;-4.10956;40.93504;N;N;N;S;S;S;40.93504, -4.10956
2026;40000616;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN JUAN BAUTISTA;CALLE;CALLE;SAN PABLO;1;;;;;;40;43;1;SEGOVIA;CARBONERO EL MAYOR;CARBONERO EL MAYOR;40270;921560153;921560153;;40000616@educa.jcyl.es;http://ceipsanjuanbautista.centros.educa.jcyl.es;-4.266;41.12096;N;N;N;S;S;S;41.12096, -4.266
2026;40000975;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTA CLARA;CALLE;CALLE;DOCTOR ARCEDIANO GÓMEZ GONZÁLEZ;;S/N;;;;;40;63;3;SEGOVIA;CUÉLLAR;CUÉLLAR;40200;921141082;;;40000975@educa.jcyl.es;http://ceipsantaclara.centros.educa.jcyl.es;-4.3089;41.3952;N;N;N;S;N;N;41.3952, -4.3089
2026;40003381;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTA EULALIA;CALLE;CALLE;JOSÉ ZORRILLA;2;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40002;921428363;;;40003381@educa.jcyl.es;http://ceipsantaeulalia.centros.educa.jcyl.es;-4.11659;40.94371;N;N;N;S;S;N;40.94371, -4.11659
2026;40000823;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;TEODOSIO EL GRANDE;AV.;AVENIDA;DEL ICONA;7;;;;;;40;57;2;SEGOVIA;COCA;COCA;40480;921586312;921586287;;40000823@educa.jcyl.es;http://ceipteodosioelgrande.centros.educa.jcyl.es/;-4.52175;41.21487;N;N;N;S;S;S;41.21487, -4.52175
2026;40003770;A;ALTA;1;PÚBLICO;77;CENTRO DE EDUCACIÓN OBLIGATORIA;CEO;VIRGEN DE LA PEÑA;CALLE;CALLE;ERAS;5;;;;;;40;195;7;SEGOVIA;SEPÚLVEDA;SEPÚLVEDA;40300;921540270;921540270;;40003770@educa.jcyl.es;http://ceovirgendelapena.centros.educa.jcyl.es;-3.73623;41.30167;N;N;N;S;S;S;41.30167, -3.73623
2026;40004415;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;ANTONIO MACHADO;CALLE;CALLE;BERLIN;8;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40005;921443877;921443831;;40004415@educa.jcyl.es;http://cepaantoniomachado.centros.educa.jcyl.es/sitio/;-4.10968;40.93705;N;N;N;N;N;N;40.93705, -4.10968
2026;40004816;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;JAIME GIL DE BIEDMA;CALLE;CALLE;LUIS FINAT;7;;1;;;;40;57;2;SEGOVIA;COCA;COCA;40480;921586224;921586495;;40004816@educa.jcyl.es;http://cepajaimegildebiedma.centros.educa.jcyl.es;-4.52237;41.21489;N;N;N;N;N;N;41.21489, -4.52237
2026;40008445;A;ALTA;1;PÚBLICO;68;CENTRO PUBLICO INTEGRADO DE FORMACION PROFESIONAL;CIFP;COCA;CALLE;CALLE;CASTILLO DE COCA;;S/N;;;;;40;57;2;SEGOVIA;COCA;COCA;40480;921586062;;;40008445@educa.jcyl.es;http://cfacoca.centros.educa.jcyl.es;-4.52541;41.21277;N;S;N;N;S;N;41.21277, -4.52541
2026;40008536;A;ALTA;1;PÚBLICO;68;CENTRO PUBLICO INTEGRADO DE FORMACION PROFESIONAL;CIFP;FELIPE VI;CALLE;CALLE;DÁMASO ALONSO;23;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40006;921475077;;;40008536@educa.jcyl.es;http://cifpfelipevi.centros.educa.jcyl.es/sitio/;-4.09821;40.93357;N;N;N;N;N;N;40.93357, -4.09821
2026;40003587;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;CLARET;AV.;AVENIDA;PADRE CLARET;3;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40003;921420300;921445362;;40003587@educa.jcyl.es;;-4.11146;40.94582;N;N;S;N;S;N;40.94582, -4.11146
2026;40003599;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA SEÑORA DE LA FUENCISLA;CALLE;CALLE;CAMINO DE LA PIEDAD;8;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40002;921436761;921443447;;40003599@educa.jcyl.es;http://www.maristassegovia.org;-4.12656;40.94617;N;N;S;S;S;S;40.94617, -4.12656
2026;40008470;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;Slam School;AV.;AVENIDA;DE VENECIA;;S/N;;;;;40;223;1;SEGOVIA;VEGAS DE MATUTE;VEGAS DE MATUTE;40423;921128771;;;40008470@educa.jcyl.es;http://www.best-schule.es/;-4.21755;40.78225;N;N;N;N;N;N;40.78225, -4.21755
2026;40008846;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;LOGOS 1º KIDSCHOOL;CRA.;CARRETERA;VILLACASTÍN;11;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40006;921443016;;;40008846@educa.jcyl.es;;-4.11893;40.93014;N;N;N;N;N;N;40.93014, -4.11893
