Provincia;Localidad;Código Centro;Centro Educativo;Titularidad Centro;Familia Profesional;Código Familia;Nivel Educativo;Clave Ciclo;Ciclo Formativo/Curso de Especialización;Modalidad;"Tipo
enseñanza";Grupos 1º;Grupos 2º;Grupos 3º;Dirección centro;Código postal;Teléfono;e-mail;Web;Localización
Salamanca;Salamanca;37008102;IES MARTÍNEZ URIBARRI;Educación;Sanidad;SAN;Grado Superior;SAN07S;Imagen para el Diagnóstico y Medicina Nuclear;Presencial;Pública;1.0;1.0;;C/ Parque de la Alamedilla, 13;37003;923 28 0839;37008102@educa.jcyl.es;http://iesmartinezuribarri.centros.educa.jcyl.es;40.96692, -5.65669
Salamanca;Salamanca;37008102;IES MARTÍNEZ URIBARRI;Educación;Sanidad;SAN;Grado Superior;SAN08S;Laboratorio Clínico y Biomédico;Presencial;Pública;2.0;2.0;;C/ Parque de la Alamedilla, 13;37003;923 28 0839;37008102@educa.jcyl.es;http://iesmartinezuribarri.centros.educa.jcyl.es;40.96692, -5.65669
Salamanca;Salamanca;37008102;IES MARTÍNEZ URIBARRI;Educación;Sanidad;SAN;Grado Superior;SAN02S;Prótesis Dentales;Presencial;Pública;1.0;1.0;;C/ Parque de la Alamedilla, 13;37003;923 28 0839;37008102@educa.jcyl.es;http://iesmartinezuribarri.centros.educa.jcyl.es;40.96692, -5.65669
Salamanca;Salamanca;37008102;IES MARTÍNEZ URIBARRI;Educación;Sanidad;SAN;Grado Superior;SAN09S;Radioterapia y Dosimetría;Presencial;Pública;1.0;1.0;;C/ Parque de la Alamedilla, 13;37003;923 28 0839;37008102@educa.jcyl.es;http://iesmartinezuribarri.centros.educa.jcyl.es;40.96692, -5.65669
Salamanca;Salamanca;37008102;IES MARTÍNEZ URIBARRI;Educación;Sanidad;SAN;Grado Superior;SAN32;Dietética;Presencial;Pública;1.0;1.0;;C/ Parque de la Alamedilla, 13;37003;923 28 0839;37008102@educa.jcyl.es;http://iesmartinezuribarri.centros.educa.jcyl.es;40.96692, -5.65669
Salamanca;La Fuente de San Esteban;37008205;IES CAMPO CHARRO;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Pública;1.0;1.0;;Plaza de Miguel de Unamuno;37200;923 44 0152;37008205@educa.jcyl.es;http://iescampocharro.centros.educa.jcyl.es;40.79911, -6.25566
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Edificación y Obra Civil;EOC;Grado Superior;EOC01S;Proyectos de Edificación;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Fabricación Mecánica;FME;Grado Básico;FME01B;Fabricación y Montaje;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Fabricación Mecánica;FME;Grado Medio;FME02M;Soldadura y Calderería;Presencial;Pública;1.0;0.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Superior;HOT04S;Dirección de Cocina;Presencial;Pública;2.0;2.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Superior;HOT05S;Dirección de Servicios de Restauración;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen Personal;IMP;Grado Básico;IMP01B;Peluquería y Estética;Presencial;Pública;2.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen Personal;IMP;Grado Superior;IMP01S;Estética Integral y Bienestar;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen y Sonido;IMS;Grado Superior;IMS05S;Iluminación, Captación y tratamiento de Imagen;Presencial;Pública;2.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Superior;HOT01S;Gestión de Alojamientos Turísticos;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Superior;HOT03S;Guía, Información y Asistencias Turísticas;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen Personal;IMP;Grado Medio;IMP01M;Estética y Belleza;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen Personal;IMP;Grado Medio;IMP02M;Peluquería y Cosmética Capilar;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen y Sonido;IMS;Grado Medio;IMS01M;Vídeo Disc-Jockey y Sonido;Presencial;Pública;1.0;0.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen y Sonido;IMS;Grado Superior;IMS02S;Realización de Proyectos de Audiovisuales y Espectáculos;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Edificación y Obra Civil;EOC;Grado Medio;EOC01M;Construcción;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Medio;HOT01M;Cocina y Gastronomía;Presencial;Pública;2.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Medio;HOT02M;Servicios en Restauración;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Grado Superior;HOT02S;Agencias de Viajes y Gestión de Eventos;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Hostelería y Turismo;HOT;Curso Especialización;HOT01E;Panadería y bollería artesanales;Presencial;Pública;1.0;0.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica Industrial;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen Personal;IMP;Grado Superior;IMP02S;Estilismo y Dirección de Peluquería;Presencial;Pública;1.0;1.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Salamanca;37008217;CIFP RODRÍGUEZ FABRÉS;Educación;Imagen y Sonido;IMS;Curso Especialización;IMS01E;Audiodescripción y subtitulación;Presencial;Pública;1.0;0.0;;C/ Cordel de Merinas, 54;37008;923 217 301;37008217@educa.jcyl.es;http://cifprodriguezfabres.centros.educa.jcyl.es;40.95801, -5.65982
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Agraria;AGA;Grado Básico;AGA01B;Agro-jardinería y Composiciones Florales;Presencial;Concertada;1.0;1.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Agraria;AGA;Grado Medio;AGA03M;Jardinería y Floristería;Presencial;Concertada;1.0;1.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Agraria;AGA;Grado Medio;AGA04M;Aprovechamiento y Conservación del Medio Natural;Presencial;Concertada;1.0;1.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Agraria;AGA;Grado Superior;AGA01S;Gestión Forestal y del Medio Natural;Presencial;Concertada;1.0;1.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Agraria;AGA;Grado Superior;AGA01Sd;Gestión Forestal y del Medio Natural (distancia);Distancia;Privada;1.0;0.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Fabricación Mecánica;FME;Grado Básico;FME01B;Fabricación y Montaje;Presencial;Concertada;1.0;1.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Cabrerizos;37008394;CIFP LORENZO MILANI;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Concertada;1.0;1.0;;C/ Aldehuela de los Guzmanes, s/n;37193;923 18 0831;37008394@educa.jcyl.es;http://www..fpmilani.com;40.96638, -5.62486
Salamanca;Salamanca;37008515;IES DIPUTACIÓN PROVINCIAL;Educación;Hostelería y Turismo;HOT;Grado Básico;HOT01B;Cocina y Restauración;Presencial;Pública;1.0;1.0;;Crta. de Carbajosa, 20-40;37008;923 26 0303;37008515@educa.jcyl.es;http://iesdiputacionprovincial.centros.educa.jcyl.es/sitio/;40.94642, -5.66262
Salamanca;Salamanca;37008515;IES DIPUTACIÓN PROVINCIAL;Educación;Madera, Mueble y Corcho;MAM;Grado Medio;MAM02M;Instalación y Amueblamiento;Presencial;Pública;1.0;1.0;;Crta. de Carbajosa, 20-40;37008;923 26 0303;37008515@educa.jcyl.es;http://iesdiputacionprovincial.centros.educa.jcyl.es/sitio/;40.94642, -5.66262
Salamanca;Salamanca;37008515;IES DIPUTACIÓN PROVINCIAL;Educación;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Pública;1.0;1.0;;Crta. de Carbajosa, 20-40;37008;923 26 0303;37008515@educa.jcyl.es;http://iesdiputacionprovincial.centros.educa.jcyl.es/sitio/;40.94642, -5.66262
Salamanca;Salamanca;37008515;IES DIPUTACIÓN PROVINCIAL;Educación;Madera, Mueble y Corcho;MAM;Grado Básico;MAM01B;Carpintería y Mueble;Presencial;Pública;1.0;1.0;;Crta. de Carbajosa, 20-40;37008;923 26 0303;37008515@educa.jcyl.es;http://iesdiputacionprovincial.centros.educa.jcyl.es/sitio/;40.94642, -5.66262
Salamanca;Santa Marta de Tormes;37008813;HERNÁNDEZ VERA;Privada;Imagen Personal;IMP;Grado Medio;IMP02M;Peluquería y Cosmética Capilar;Presencial;Concertada;1.0;1.0;;Ctra. de Madrid, s/n;37009;923 13 8531;37008813@educa.jcyl.es;http://www.centrofphernandezvera.com/;40.9499, -5.62064
Salamanca;Santa Marta de Tormes;37008813;HERNÁNDEZ VERA;Privada;Comercio y Marketing;COM;Grado Medio;COM01M;Actividades Comerciales;Presencial;Concertada;1.0;1.0;;Ctra. de Madrid, s/n;37009;923 13 8531;37008813@educa.jcyl.es;http://www.centrofphernandezvera.com/;40.9499, -5.62064
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Administración y Gestión;ADG;Grado Superior;ADG01S;Asistencia a la Dirección;Presencial;Pública;1.0;1.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Comercio y Marketing;COM;Grado Superior;COM03S;Gestión de Ventas y Espacios Comerciales;Presencial;Pública;1.0;1.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Informática y Comunicaciones;IFC;Curso Especialización;IFC01E;Ciberseguridad en entornos de las tecnologías de la información;Presencial;Pública;1.0;0.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Informática y Comunicaciones;IFC;Curso Especialización;IFC02E;Desarrollo de Videojuegos y Realidad Virtual;Presencial;Pública;1.0;0.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Administración y Gestión;ADG;Grado Medio;ADG01Md;Gestión Administrativa (distancia);Distancia;Pública;1.0;0.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Comercio y Marketing;COM;Grado Medio;COM01M;Actividades Comerciales;Presencial;Pública;1.0;1.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Comercio y Marketing;COM;Grado Superior;COM01S;Marketing y Publicidad;Presencial;Pública;1.0;1.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Pública;2.0;2.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC03S;Desarrollo de Aplicaciones WEB;Presencial;Pública;2.0;2.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC01S;Administración de Sistemas Informáticos en Red;Presencial;Pública;2.0;2.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009131;IES VENANCIO BLANCO;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC02S;Desarrollo de Aplicaciones Multiplataforma;Presencial;Pública;2.0;2.0;;C/ Filipinos, 33;37004;923 18 3441;37009131@educa.jcyl.es;http://www.iesvenancioblanco.es;40.96996, -5.64522
Salamanca;Salamanca;37009271;IES FRANCISCO SALINAS;Educación;Industrias Alimentarias;INA;Grado Medio;INA01M;Panadería, Repostería y Confitería;Presencial;Pública;1.0;1.0;;C/ Julita Ramos, s/n;37004;923 25 3664;37009271@educa.jcyl.es;http://www.iesfranciscosalinas.com;40.97737, -5.64668
Salamanca;Salamanca;37009271;IES FRANCISCO SALINAS;Educación;Industrias Alimentarias;INA;Grado Superior;INA02S;Procesos y Calidad en la Industria Alimentaria;Presencial;Pública;1.0;1.0;;C/ Julita Ramos, s/n;37004;923 25 3664;37009271@educa.jcyl.es;http://www.iesfranciscosalinas.com;40.97737, -5.64668
Salamanca;Santa Marta de Tormes;37009921;IES GONZALO TORRENTE BALLESTER;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;C/ General Gutiérrez Mellado, s/n;37900;923 13 8000;37009921@educa.jcyl.es;http://www.iesgtorrenteballester.es;40.9529, -5.61907
Salamanca;Santa Marta de Tormes;37009921;IES GONZALO TORRENTE BALLESTER;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Pública;1.0;0.0;;C/ General Gutiérrez Mellado, s/n;37900;923 13 8000;37009921@educa.jcyl.es;http://www.iesgtorrenteballester.es;40.9529, -5.61907
Salamanca;Santa Marta de Tormes;37009921;IES GONZALO TORRENTE BALLESTER;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE02S;Sistemas de Telecomunicaciones e Informáticos;Presencial;Pública;1.0;1.0;;C/ General Gutiérrez Mellado, s/n;37900;923 13 8000;37009921@educa.jcyl.es;http://www.iesgtorrenteballester.es;40.9529, -5.61907
Salamanca;Santa Marta de Tormes;37009921;IES GONZALO TORRENTE BALLESTER;Educación;Informática y Comunicaciones;IFC;Grado Básico;IFC01B;Informática y Comunicaciones;Presencial;Pública;1.0;1.0;;C/ General Gutiérrez Mellado, s/n;37900;923 13 8000;37009921@educa.jcyl.es;http://www.iesgtorrenteballester.es;40.9529, -5.61907
Salamanca;Santa Marta de Tormes;37009921;IES GONZALO TORRENTE BALLESTER;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;C/ General Gutiérrez Mellado, s/n;37900;923 13 8000;37009921@educa.jcyl.es;http://www.iesgtorrenteballester.es;40.9529, -5.61907
Salamanca;Babilafuente;37010017;IES SENARA;Educación;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Pública;1.0;1.0;;C/ Soledad, s/n;37330;923 36 0996;37010017@educa.jcyl.es;http://iessenara.centros.educa.jcyl.es;40.97863, -5.42432
Salamanca;Alba de Tormes;37010091;IES LEONARDO DA VINCI;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Pública;1.0;1.0;;C/ San Francisco, s/n;37800;923 30 0269;37010091@educa.jcyl.es;http://iesdavinci.es/;40.82765, -5.50952
Salamanca;Alba de Tormes;37010091;IES LEONARDO DA VINCI;Educación;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Pública;1.0;1.0;;C/ San Francisco, s/n;37800;923 30 0269;37010091@educa.jcyl.es;http://iesdavinci.es/;40.82765, -5.50952
Salamanca;Guijuelo;37010108;IES VÍA DE LA PLATA;Educación;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Pública;1.0;1.0;;C/ Filiberto Villalobos, 7;37770;923 58 1066;37010108@educa.jcyl.es;http://iesviadelaplata.centros.educa.jcyl.es;40.54864, -5.67462
Salamanca;Guijuelo;37010108;IES VÍA DE LA PLATA;Educación;Informática y Comunicaciones;IFC;Grado Básico;IFC01B;Informática y Comunicaciones;Presencial;Pública;1.0;1.0;;C/ Filiberto Villalobos, 7;37770;923 58 1066;37010108@educa.jcyl.es;http://iesviadelaplata.centros.educa.jcyl.es;40.54864, -5.67462
Salamanca;Salamanca;37010145;INSTITUTO DE ENSEÑANZAS APLICADAS;Privada;Imagen Personal;IMP;Grado Medio;IMP01M;Estética y Belleza;Presencial;Concertada;1.0;1.0;;C/ Fray Junípero Serra, 22;37005;923 22 6407;37010145@educa.jcyl.es;http://www.ieasa.org/;40.9767, -5.65795
Salamanca;Salamanca;37010145;INSTITUTO DE ENSEÑANZAS APLICADAS;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC05S;Mediación Comunicativa;Presencial;Concertada;1.0;1.0;;C/ Fray Junípero Serra, 22;37005;923 22 6407;37010145@educa.jcyl.es;http://www.ieasa.org/;40.9767, -5.65795
